Dmitry Tursunov,Omar Camporese,0.87,Chris Woodruff,0.84,Leonardo Mayer,0.82,[]
Pablo Arraya,Denis Kudla,0.39,Michael Berrer,0.35,Richard Matuszewski,0.34,[]
Harold Solomon,Michael Stich,0.7,Lleyton Hewitt,0.58,Gael Monfils,0.53,[]
Mark Vines,Zan Guerry,0.99,Terry Addison,0.98,Corrado Aprili,0.98,[]
Amer Delic,David De Miguel,0.88,Rolf Thung,0.87,Tomas Nydahl,0.83,[]
Albert Portas,Mariano Puerta,0.26,Bob Green,0.21,Mike Estep,0.19,[]
Magnus Tideman,Andy Andrews,1.0,Nikoloz Basilashvili,0.99,Kyle Edmund,0.99,[]
Evgeny Korolev,Mikael Tillstrom,0.85,Patrice Dominguez,0.84,Hendrik Dreekmann,0.84,[]
Alex Kuznetsov,Gerard Solves,0.98,Andrew Jarrett,0.98,Laurent Recouderc,0.96,[]
Joao Sousa,Hank Pfister,0.72,Ivo Karlovic,0.49,Jaime Yzaga,0.4,"[78.0, 27.0, 23.0]"
John Sadri,Terry Moor,0.47,Greg Holmes,0.44,Jeff Borowiak,0.32,[]
Daniele Bracciali,Tore Meinecke,0.99,Hendrik Dreekmann,0.99,Veli Paloheimo,0.96,[]
Michael Llodra,Luis Horna,0.83,Hernan Gumy,0.77,Albert Ramos,0.73,[]
Javier Frana,Jan Lennard Struff,0.95,Andrew Sznajder,0.91,Michal Tabara,0.8,[]
Sergiy Stakhovsky,Rainer Schuettler,0.93,Nicolas Lapentti,0.82,Milan Srejber,0.82,"[97.0, 85.0, 115.0]"
Jean Rene Lisnard,Haroon Ismail,0.87,Denis Gremelmayr,0.86,Bart Wuyts,0.79,[]
Alejandro Hernandez,Gerard Solves,0.99,Andrew Jarrett,0.99,Alex Kuznetsov,0.99,[]
Alex Bogomolov Jr,Joern Renzenbrink,0.97,Udo Riglewski,0.95,Markus Naewie,0.9,[]
Filippo Messori,Stefano Tarallo,1.0,Richard Vogel,1.0,Maxime Teixeira,1.0,[]
Alex Calatrava,Roberto Carretero,0.78,Rodolphe Gilbert,0.57,Santiago Ventura,0.51,[]
Leif Shiras,Jim Delaney,0.86,Givaldo Barbosa,0.7,Sergio Roitman,0.46,[]
Arthur Ashe,Marat Safin,0.33,Thomas Muster,0.01,Juan Carlos Ferrero,0.01,[]
John Bartlett,Doug Flach,0.95,Marko Ostoja,0.93,Kelly Jones,0.92,[]
Robert Kreiss,Eric Deblicker,0.97,Dennis Van Scheppingen,0.88,Steve Campbell,0.78,[]
Stanislav Birner,Jose Lopez Maeso,0.9,Carl Limberger,0.84,Razvan Sabau,0.77,[]
Terry Rocavert,Marco Chiudinelli,0.98,Konstantinos Economidis,0.94,Joao Cunha Silva,0.94,[]
Nikola Pilic,Horst Skoff,0.45,Jimmy Arias,0.41,Andreas Seppi,0.25,[]
Ben Mckown,Milen Velev,1.0,Xavier Daufresne,0.99,Todd Reid,0.99,[]
Todd Nelson,Butch Seewagen,0.99,Wayne Black,0.98,Lars Burgsmuller,0.97,[]
Ricardo Acuna,Adrian Ungur,0.8,Nuno Marques,0.78,Marcelo Ingaramo,0.7,[]
Julian Knowle,Rik De Voest,0.98,Nicolas Coutelot,0.84,Dirk Dier,0.83,[]
Anders Jarryd,Sandy Mayer,0.95,Florian Mayer,0.95,Mario Martinez,0.93,[]
Juan Aguilera,Karl Meiler,0.84,Thierry Tulasne,0.79,Pavel Slozil,0.54,[]
Zack Fleishman,Bruce Foxworth,1.0,Hiroki Moriya,0.98,Lamine Ouahab,0.95,[]
Pere Riba,Rodolphe Gilbert,0.9,Bernard Boileau,0.76,Andre Sa,0.67,[]
Tom Okker,Ulf Stenlund,0.9,Lleyton Hewitt,0.71,Stan Smith,0.6,[]
Mikhail Youzhny,Martin Jaite,0.98,Andrei Medvedev,0.94,Richard Gasquet,0.88,"[52.0, 87.0, 9.0]"
Andy Andrews,Magnus Tideman,1.0,Nikoloz Basilashvili,0.99,Kyle Edmund,0.99,[]
Jan Vacek,Juan Antonio Marin,0.85,John Van Lottum,0.71,Jan Hajek,0.61,[]
David Engel,George Hardie,0.95,Alex Kim,0.88,Giorgio Galimberti,0.87,[]
Steve Johnson,Jay Lapidus,0.98,Kristof Vliegen,0.94,Karol Beck,0.93,"[98.0, 84.0, 110.0]"
Alessandro Giannessi,Michael Kures,1.0,Jon Levine,1.0,Jean Francois Bachelot,1.0,[]
Ivo Minar,Kris Goossens,0.86,Nicola Spear,0.82,Aleksandr Nedovyesov,0.81,[]
Barry Phillips Moore,Alejandro Gonzalez,0.72,Somdev Devvarman,0.62,Russell Simpson,0.42,[]
Andy Murray,Novak Djokovic,0.92,Roger Federer,0.91,Rafael Nadal,0.91,"[6.0, 2.0, 3.0]"
Mischa Zverev,Daniel Nestor,0.77,Malek Jaziri,0.68,Denis Gremelmayr,0.67,"[119.0, 101.0, 95.0]"
Joachim Johansson,Sam Querrey,0.81,Fabrice Santoro,0.42,Juan Martin Del Potro,0.37,[]
Bernard Mitton,Christophe Rochus,0.92,Ulrich Pinner,0.77,Oscar Hernandez,0.73,[]
Neil Borwick,Doug Flach,0.83,Alexander Kudryavtsev,0.83,Alvaro Fillol,0.8,[]
Michael Joyce,Barry Phillips Moore,0.83,Axel Pretzsch,0.81,Marcos Ondruska,0.79,[]
Wally Masur,Byron Black,0.92,Tim Wilkison,0.91,Jeff Borowiak,0.88,[]
Mike Bauer,Todd Woodbridge,0.86,Arnaud Clement,0.77,Robert Maud,0.71,[]
Ben Ellwood,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
Michael Sell,Jozsef Krocsko,0.99,Sebastian Prieto,0.98,Gerald Melzer,0.98,[]
Marzio Martelli,Gilles Elseneer,0.93,Jesse Levine,0.88,Willem Prinsloo,0.87,[]
Gustavo Tiberti,Johan Carlsson,0.95,Tommy Ho,0.91,Emilio Montano,0.91,[]
Karen Khachanov,Nicklas Utgren,1.0,Mose Navarra,1.0,Glenn Weiner,1.0,[]
Jiri Vanek,Cristiano Caratti,1.0,Christian Miniussi,0.97,Andrei Stoliarov,0.97,[]
Rainer Schuettler,Sergiy Stakhovsky,0.84,Milan Srejber,0.8,Wally Masur,0.79,[]
Julien Varlet,Jamie Delgado,0.99,Ramiro Benavides,0.95,Thierry Guardiola,0.91,[]
Dan Goldie,Sammy Giammalva Jr,0.61,Mel Purcell,0.51,Peter Feigl,0.42,[]
Ricki Osterthun,Blaz Rola,0.95,Yahiya Doumbia,0.89,Lawson Duncan,0.82,[]
Stephane Robert,Daniel Nestor,0.81,Bjorn Phau,0.76,John Austin,0.55,[]
Leo Palin,Jimmy Brown,0.75,Ryan Sweeting,0.74,Lars Burgsmuller,0.73,[]
Marcos Hocevar,Omar Camporese,0.91,Brian Teacher,0.9,Chris Woodruff,0.87,[]
Marcel Granollers,Benjamin Becker,0.86,Peter Lundgren,0.78,Magnus Norman,0.76,"[95.0, 90.0, 51.0]"
Alejandro Pierola,Peter Gojowczyk,0.95,Jun Kuki,0.95,Jimmy Brown,0.91,[]
Ricardo Hocevar,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
Branislav Stankovic,John Cooper,1.0,Patrik Fredriksson,0.99,Jose Daher,0.28,[]
Miloslav Mecir,David Nalbandian,0.81,Albert Costa,0.69,Gilles Simon,0.64,[]
Nicholas Kalogeropoulos,Terry Addison,0.99,Corrado Aprili,0.99,Szabolcz Baranyi,0.97,[]
Steve Denton,Marcelo Filippini,0.6,Martin Klizan,0.49,David Sanchez,0.35,[]
Vincent Millot,Warren Maher,1.0,Roger Guedes,1.0,Rocky Royer,1.0,[]
Toshiro Sakai,Martin Mulligan,0.84,Jiri Vanek,0.72,David Schneider,0.7,[]
Jiri Novak,Jan Michael Gambill,0.77,Vijay Amritraj,0.59,Alexander Volkov,0.5,[]
Marco Armellini,Wade Mcguire,1.0,Tsung Hua Yang,1.0,Roger Knapp,1.0,[]
Frank Gebert,Harald Elschenbroich,1.0,Joao Souza,0.95,Lars Burgsmuller,0.89,[]
Todd Witsken,Peter Rennert,0.93,Luis Horna,0.63,Nick Saviano,0.58,[]
Shlomo Glickstein,Donald Young,0.84,Robby Ginepri,0.77,Michael Westphal,0.7,[]
Uladzimir Ignatik,Paul Torre,1.0,Zeeshan Ali,0.99,Simon Stadler,0.99,[]
Daniel Evans,Sebastian Decoud,1.0,Robert Smeets,1.0,Augustin Gensse,1.0,[]
Dennis Novikov,Jan Eric Lundquist,1.0,Humphrey Hose,1.0,Freddie Sauer,1.0,[]
Charles Bud Cox,Rudy Hernando,1.0,Mariano Delfino,1.0,Manuel Santana,1.0,[]
Jerome Haehnel,Claudio Mezzadri,0.95,Sebastien Lareau,0.81,Santiago Ventura,0.79,[]
Nicolas Mahut,Dudi Sela,0.8,Ricardo Cano,0.56,Milan Holecek,0.51,"[69.0, 98.0, 100.0]"
Carsten Ball,Edgardo Massa,0.99,Johan Carlsson,0.92,Gustavo Tiberti,0.91,[]
Vijay Amritraj,Kevin Curren,0.66,Phil Dent,0.61,Guillermo Perez Roldan,0.57,[]
Robin Haase,Larry Stefanki,0.88,Jorge Lozano,0.88,Martin Damm,0.77,"[76.0, 104.0, 78.0]"
Louk Sanders,Andrei Stoliarov,0.78,Danilo Marcelino,0.75,Jose Francisco Altur,0.64,[]
Jiri Vesely,Ross Case,0.91,Guillermo Garcia Lopez,0.87,Igor Andreev,0.82,"[86.0, 74.0, 163.0]"
Joao Cunha Silva,Konstantinos Economidis,0.94,Terry Rocavert,0.92,Marco Chiudinelli,0.92,[]
Danilo Marcelino,Andrei Stoliarov,0.91,Peter Wessels,0.86,Jose Francisco Altur,0.85,[]
Alex Obrien,Andre Sa,0.95,Cecil Mamiit,0.74,Rodolphe Gilbert,0.69,[]
James Ward,Alexandre Simoni,1.0,Kelly Jones,0.97,Doug Flach,0.84,"[139.0, 133.0, 169.0]"
Nicolas Massu,Ove Nils Bengtson,0.96,Mark Woodforde,0.93,Luiz Mattar,0.63,[]
Robert Kendrick,Jim Mcmanus,0.9,Tomas Zib,0.78,Chris Guccione,0.74,[]
Mike Belkin,Ulrich Marten,1.0,Shane Barr,1.0,Ney Keller,1.0,[]
Pat Dupre,Mariano Zabaleta,0.9,Alex Metreveli,0.89,Javier Sanchez,0.8,[]
Paolo Lorenzi,Olivier Mutis,1.0,Cassio Motta,0.99,Diego Perez,0.96,"[93.0, 133.0, 117.0]"
Paul Torre,Uladzimir Ignatik,1.0,Zeeshan Ali,0.99,Simon Stadler,0.99,[]
Matthew Ebden,Stephane Simian,0.79,Mike Estep,0.68,Ben Testerman,0.59,"[99.0, 81.0, 95.0]"
Sargis Sargsian,Gilles Muller,0.94,Yen Hsun Lu,0.88,Hyung Taik Lee,0.76,[]
Harel Levy,Dusan Lajovic,0.95,Jean Philippe Fleurian,0.93,Juan Antonio Marin,0.79,[]
Thomas Enqvist,Jeremy Chardy,0.51,Marty Riessen,0.47,Cedric Pioline,0.28,[]
Barry Moir,Wayne Odesnik,0.93,Stefan Simonsson,0.91,John Feaver,0.89,[]
Jonathan Stark,Frew Mcmillan,0.5,Richard Fromberg,0.44,Patrick Mcenroe,0.38,[]
Scott Mccain,Todd Larkham,1.0,Simone Vagnozzi,1.0,Markus Zillner,1.0,[]
Peter Tramacchi,Tim Garcia,1.0,Thomas Larsen,1.0,Sasa Tuksar,1.0,[]
Martin Jaite,Robert Lutz,0.83,Nick Kyrgios,0.8,Amos Mansdorf,0.79,[]
Xavier Malisse,Nicklas Kroon,0.85,Simone Bolelli,0.78,Eduardo Bengoechea,0.7,[]
Thomas Larsen,Tim Garcia,1.0,Sasa Tuksar,1.0,Randy Crawford,1.0,[]
Zeeshan Ali,Simon Stadler,1.0,Christophe Casa,1.0,Bjorn Rehnquist,1.0,[]
Craig Wittus,Luis Adrian Morejon,0.98,Gerard Solves,0.97,Zack Fleishman,0.96,[]
Jim Mcmanus,Simon Youl,0.99,Michael Tebbutt,0.99,Federico Luzzi,0.99,[]
Jesse Huta Galung,Christian Vinck,0.96,Bill Lloyd,0.91,Pavel Hutka,0.87,[]
Mauricio Hadad,Joern Renzenbrink,0.98,Martin Robinson,0.97,Modesto Tito Vazquez,0.86,[]
Miguel Mir,Ze Zhang,1.0,Mark Draper,1.0,Jaroslav Bulant,1.0,[]
Mariano Puerta,John Fitzgerald,0.69,Matthew Ebden,0.46,Stephane Simian,0.34,[]
Brent Larkham,Paul Baccanello,1.0,Mario Tabares,1.0,James Sekulov,1.0,[]
Michal Przysiezny,Justin Gimelstob,0.79,Patricio Cornejo,0.74,Marcel Freeman,0.6,[]
Neil Broad,Francisco Cabello,1.0,Alun Jones,1.0,Roland Stadler,0.99,[]
Marinko Matosevic,Alberto Martin,0.99,Hyung Taik Lee,0.91,Gilles Muller,0.89,[]
Rudy Hernando,Mariano Delfino,1.0,Manuel Santana,1.0,Joost Winnink,1.0,[]
Horacio Zeballos,Paolo Cane,0.87,Nicolas Mahut,0.84,Alejandro Falla,0.81,"[86.0, 117.0, 71.0]"
Jonathan Dasnieres De Veigy,Warren Maher,1.0,Vincent Millot,1.0,Roger Guedes,1.0,[]
Vladimir Korotkov,John Patrick Smith,1.0,John Mattke,1.0,Conor Niland,1.0,[]
David Wheaton,Pat Dupre,0.98,Mariano Zabaleta,0.9,Carl Uwe Steeb,0.9,[]
Josef Cihak,William Brown,0.91,Robert Kendrick,0.9,Peter Wessels,0.88,[]
Luis Horna,Hernan Gumy,0.94,Albert Ramos,0.86,Guillaume Raoux,0.84,[]
Christian Vinck,Chris Johnstone,0.95,Alvaro Betancur,0.95,Facundo Arguello,0.85,[]
Sergio Roitman,Michel Kratochvil,0.65,Ryan Harrison,0.64,Jan Kroslak,0.6,[]
Dominik Meffert,Jimy Szymanski,1.0,Frederic Niemeyer,1.0,Stephane Bonneau,0.99,[]
Denis Gremelmayr,Thomas Hogstedt,0.96,Claudio Panatta,0.93,Eduardo Masso,0.92,[]
Greg Holmes,Goran Prpic,0.77,Jeff Borowiak,0.7,John Sadri,0.44,[]
Lars Koslowski,Erick Iskersky,0.93,Andreas Beck,0.91,Andrei Olhovskiy,0.9,[]
Gabriel Urpi,Dennis Van Scheppingen,0.94,Eric Deblicker,0.93,Frantisek Pala,0.87,[]
Jan Apell,Stanislav Birner,0.91,Attila Savolt,0.91,Adrian Ungur,0.78,[]
Viktor Troicki,Mario Martinez,0.98,Libor Pimek,0.92,Kim Warwick,0.82,"[50.0, 47.0, 42.0]"
Gerard Solves,Kevin Ullyett,0.99,Laurent Recouderc,0.98,Alex Kuznetsov,0.98,[]
Jens Woehrmann,Peter Szoke,0.97,Stefano Pescosolido,0.96,Mike Fishbach,0.94,[]
Dick Stockton,Adriano Panatta,0.95,Malivai Washington,0.89,Tommy Haas,0.88,[]
Hank Pfister,Thomaz Koch,0.58,Marcos Baghdatis,0.56,Jonas Bjorkman,0.37,[]
Andrei Chesnokov,Grigor Dimitrov,0.66,Cedric Pioline,0.62,Thomas Enqvist,0.56,[]
Julian Alonso,Jan Hajek,0.83,Alberto Tous,0.79,Jan Vacek,0.77,[]
Philipp Petzschner,Jonathan Stark,0.64,Frew Mcmillan,0.6,Chris Lewis NZL,0.58,[]
Givaldo Barbosa,Leif Shiras,0.7,Graham Stilwell,0.67,Jan Kroslak,0.61,[]
Andres Gimeno,Ray Keldie,1.0,Ramanathan Krishnan,1.0,Mirza Basic,1.0,[]
John Mcenroe,Roger Federer,0.88,Rafael Nadal,0.87,Pete Sampras,0.84,[]
Steve Turner,Sergio Cortes,0.9,Menno Oosting,0.89,Gaston Etlis,0.86,[]
Patrice Dominguez,Hendrik Dreekmann,0.82,Tomas Carbonell,0.79,Mark Dickson,0.77,[]
Markus Zillner,Todd Larkham,1.0,Simone Vagnozzi,1.0,Scott Mccain,1.0,[]
Mario Martinez,Viktor Troicki,0.98,Florian Mayer,0.96,Libor Pimek,0.94,[]
Karel Novacek,Olivier Rochus,0.62,John Sadri,0.6,Greg Holmes,0.29,[]
Paul Gerken,Ross Case,0.81,Guillermo Garcia Lopez,0.8,Vincent Spadea,0.65,[]
Sam Warburg,Guido Andreozzi,0.97,Lamine Ouahab,0.96,Hiroki Moriya,0.93,[]
Luca Vanni,Austin Krajicek,0.97,Sandor Noszaly,0.94,Owen Davidson,0.92,"[152.0, 105.0]"
Frank Froehling,Ryan Sweeting,1.0,Keith Richardson,0.91,Marcello Lara,0.89,[]
Chris Delaney,Emilio Montano,0.88,Andrew Castle,0.87,Alexandre Simoni,0.86,[]
Paradorn Srichaphan,James Blake,0.7,Jerzy Janowicz,0.58,Henri Leconte,0.53,[]
Marin Cilic,Mats Wilander,0.93,Francois Jauffret,0.93,Robert Lutz,0.84,"[18.0, 17.0, 42.0]"
Veli Paloheimo,Igor Sijsling,0.99,Tony Giammalva,0.97,Karol Beck,0.97,[]
Tomas Carbonell,Mikael Tillstrom,0.94,Daniel Gimeno Traver,0.92,Hans Kary,0.88,[]
Elias Ymer,Gabriel Silberstein,1.0,Dave Siegler,1.0,Brendan Evans,1.0,[]
Ken Flach,Harel Levy,0.77,Ricardas Berankis,0.63,Federico Delbonis,0.57,[]
John Yuill,Jaime Pinto Bravo,0.87,Thomas Hogstedt,0.79,Rick Fagel,0.7,[]
Andrei Olhovskiy,Andreas Beck,0.97,Lars Koslowski,0.9,Erick Iskersky,0.89,[]
Tomas Behrend,Udo Riglewski,0.91,Markus Naewie,0.89,Diego Nargiso,0.86,[]
Arvind Parmar,Marius Copil,0.97,Armistead Neely,0.97,Roberto Jabali,0.96,[]
Oscar Serrano,Rogerio Dutra Silva,0.9,David Carter,0.9,Wayne Odesnik,0.87,[]
Sergio Cortes,Chris Wilkinson,0.93,Eric Winogradsky,0.85,Bruce Derlin,0.83,[]
Srinivasan Vasudevan,Vaclav Roubicek,1.0,Loic Courteau,1.0,Todd Larkham,0.99,[]
Rik De Voest,Edwin Kempes,0.93,Rick Fisher,0.89,Yoshihito Nishioka,0.85,[]
Carl Limberger,Martin Laurendeau,0.89,Robin Drysdale,0.88,Grega Zemlja,0.88,[]
Juan Luis Tati Rascon,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
Henrik Sundstrom,Alexandr Dolgopolov,0.47,Kevin Curren,0.43,Phil Dent,0.4,[]
Nelson Aerts,Peter Polansky,0.99,Melle Van Gemerden,0.99,Diego Moyano,0.99,[]
Robert Vant Hof,Alejandro Pierola,0.78,Peter Gojowczyk,0.77,Ryan Sweeting,0.68,[]
Blaz Rola,Ricki Osterthun,0.95,Yahiya Doumbia,0.94,Francisco Yunis,0.82,"[110.0, 75.0, 145.0]"
Jaroslav Bulant,Ze Zhang,1.0,Miguel Mir,1.0,Mark Draper,1.0,[]
Alexander Zverev,Colin Dowdeswell,0.96,Russell Simpson,0.9,Pieter Aldrich,0.83,"[100.0, 75.0, 104.0]"
Edgardo Massa,Carsten Ball,0.99,Johan Carlsson,0.91,Gustavo Tiberti,0.9,[]
Ove Nils Bengtson,Mark Woodforde,0.53,Todd Woodbridge,0.52,Karol Kucera,0.37,[]
Dusan Vemic,Philip Johnson,1.0,Mate Delic,1.0,Kenny Thorne,1.0,[]
Fernon Wibier,Wilhelm Bungert,1.0,Nathan Healey,1.0,Michal Mertinak,1.0,[]
Nicola Spear,Javier Soler,0.96,David Rikl,0.95,Austin Krajicek,0.86,[]
Markus Zoecke,Go Soeda,0.58,Axel Pretzsch,0.44,Jun Kamiwazumi,0.43,[]
Mathieu Montcourt,Mark Petchey,0.95,Wolfgang Popp,0.92,Stephane Bohli,0.91,[]
Julien Jeanpierre,Rogier Wassen,1.0,Philippe Pech,1.0,Petr Kralert,1.0,[]
Mark Edmondson,Nick Saviano,0.95,Michael Llodra,0.9,Peter Rennert,0.57,[]
Jeff Salzenstein,Chris Pridham,1.0,Giorgio Galimberti,0.97,Noam Okun,0.96,[]
Dacio Campos,Tony Mmoh,1.0,Rayno Seegers,1.0,Pavel Snobel,1.0,[]
Jesse Witten,Julio Silva,0.99,Armistead Neely,0.98,Tomas Tenconi,0.97,[]
Franco Squillari,Pablo Cuevas,0.72,Lukas Rosol,0.69,Xavier Malisse,0.6,[]
Francisco Cabello,Neil Broad,1.0,Alun Jones,1.0,Roland Stadler,0.99,[]
Attila Savolt,Jan Apell,0.89,Adrian Ungur,0.76,Frank Dancevic,0.73,[]
David Adams,Stephen Warboys,1.0,Gouichi Motomura,1.0,Frederic Vitoux,1.0,[]
Oscar Ortiz,Tim Garcia,1.0,Thomas Larsen,1.0,Sasa Tuksar,1.0,[]
Victor Estrella,Horacio Zeballos,0.93,Sandon Stolle,0.91,Paolo Cane,0.75,"[56.0, 123.0, 124.0]"
Sebastian Decoud,Robert Smeets,1.0,Daniel Evans,1.0,Augustin Gensse,1.0,[]
Menno Oosting,Alexander Kudryavtsev,0.91,Steve Turner,0.89,Dick R Bohrnstedt,0.8,[]
Alexandre Simoni,Johan Carlsson,1.0,Stefano Galvani,0.97,Vasilis Mazarakis,0.89,[]
Robert Rheinberger,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
Ricardo Mello,Thanasi Kokkinakis,0.95,Christian Saceanu,0.9,John Marks,0.75,[]
Brian Macphie,Peter Polansky,1.0,Yong Il Yoon,0.99,Sebastien De Chaunac,0.99,[]
Mark Wooldridge,Edoardo Mazza,1.0,Earl Butch Buchholz,1.0,Agustin Velotti,1.0,[]
Grant Stafford,Christian Miniussi,0.97,Cristiano Caratti,0.96,Illya Marchenko,0.95,[]
Warren Maher,Vincent Millot,1.0,Roger Guedes,1.0,Rocky Royer,1.0,[]
Chris Mayotte,Milen Velev,0.99,Marcio Carlsson,0.99,Charlie Fancutt,0.99,[]
Michael Tauson,Robbie Weiss,0.93,Gilad Bloom,0.89,Neville Godwin,0.85,[]
Tenny Svensson,Francesco Aldi,0.96,Andrew Jarrett,0.95,Marcelo Charpentier,0.94,[]
Bjorn Fratangelo,Gianluca Rinaldini,1.0,Alejo Mancisidor,1.0,Vladimir Korotkov,0.99,[]
Petr Luxa,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
David Goffin,Marc Kevin Goellner,0.89,Patrick Mcenroe,0.78,Borna Coric,0.72,"[63.0, 43.0, 118.0]"
Stefan Edberg,Roger Federer,0.92,Rafael Nadal,0.91,Ivan Lendl,0.9,[]
Eric Fromm,Broderick Dyke,0.97,Tomas Zib,0.96,Josef Cihak,0.86,[]
Orlin Stanoytchev,Julio Goes,0.92,Jan Norback,0.83,Ota Fukarek,0.82,[]
Jon Levine,Michael Kures,1.0,Jean Francois Bachelot,1.0,Jared Donaldson,1.0,[]
Jan Norback,Ota Fukarek,0.95,Julio Goes,0.9,Michael Kohlmann,0.88,[]
Radu Albot,Juan Pablo Brzezicki,0.92,Julien Varlet,0.73,Jamie Delgado,0.72,"[160.0, 170.0, 175.0]"
Hans Kary,Patrik Kuhnen,0.82,Tomas Carbonell,0.78,Flavio Saretta,0.78,[]
Alun Jones,Neil Broad,1.0,Francisco Cabello,1.0,Roland Stadler,0.99,[]
Nick Brown,Lovro Zovko,1.0,Ze Zhang,0.99,Miguel Mir,0.99,[]
Alberto Tous,Grant Connell,0.89,Jan Hajek,0.84,Per Hjertquist,0.82,[]
Boro Jovanovic,Rodney Harmon,0.94,Mark Dickson,0.87,Andrey Kuznetsov,0.81,[]
Victor Amaya,Richey Reneberg,0.81,Bernd Karbacher,0.76,Agustin Calleri,0.73,[]
Michael Westphal,Arnaud Di Pasquale,0.88,Martin Damm,0.85,Nicklas Kroon,0.79,[]
Marko Ostoja,Steve Faulk,0.98,Andrew Castle,0.98,Carlos Castellan,0.97,[]
Carlos Berlocq,Christophe Rochus,0.77,Robby Ginepri,0.74,John Frawley,0.69,"[72.0, 85.0, 115.0]"
Marcio Carlsson,Charlie Fancutt,1.0,Robert Mckinley,0.99,Ivan Dupasquier,0.99,[]
Jaroslav Pospisil,Peter Carlsson,1.0,Yong Il Yoon,0.99,Sebastien De Chaunac,0.99,[]
Fred Mcnair,Simon Greul,0.85,Oscar Martinez,0.8,Ivan Navarro,0.79,[]
Peter Mcnamara,Jay Berger,0.94,Richard Gasquet,0.86,Nick Kyrgios,0.86,[]
Andrew Castle,Tommy Ho,1.0,Marko Ostoja,0.96,Paul Wekesa,0.94,[]
Howard Schoenfield,Louk Sanders,0.95,Geoff Grant,0.95,Jiri Vanek,0.92,[]
Stefano Pescosolido,Boro Jovanovic,0.81,Mike Leach,0.77,Patrice Dominguez,0.74,[]
Yevgeny Kafelnikov,Manuel Orantes,0.78,Jim Courier,0.76,Boris Becker,0.74,[]
Wilhelm Bungert,Nathan Healey,1.0,Michal Mertinak,1.0,Fernon Wibier,1.0,[]
Mikael Pernfors,Arnaud Clement,0.34,Terry Moor,0.13,Richey Reneberg,0.13,[]
Luiz Mattar,Denis Istomin,0.88,Mark Woodforde,0.67,Ramesh Krishnan,0.65,[]
Jan Michael Gambill,Jiri Novak,0.77,Andrei Chesnokov,0.74,Phil Dent,0.69,[]
Razvan Sabau,Radomir Vasek,0.93,Francisco Montana,0.9,Grega Zemlja,0.89,[]
Steve Krulevitz,Deon Joubert,0.96,Jacobo Diaz,0.78,Kenny De Schepper,0.74,[]
Sebastien Grosjean,Nicolas Almagro,0.75,Alexander Volkov,0.71,Juan Martin Del Potro,0.7,[]
Rolf Gehring,Steve Denton,0.72,Slava Dosedel,0.58,Fritz Buehning,0.46,[]
Manuel Santana,Rudy Hernando,1.0,Mariano Delfino,1.0,Joost Winnink,1.0,[]
Guillermo Vilas,Andre Agassi,0.91,Boris Becker,0.88,Tomas Berdych,0.87,[]
Younes El Aynaoui,Daniel Vacek,0.88,Jerzy Janowicz,0.87,Andrea Gaudenzi,0.86,[]
Michal Tabara,Michael Berrer,0.92,Lloyd Bourne,0.79,Javier Frana,0.77,[]
Fernando Verdasco,Corrado Barazzutti,0.71,Andrei Medvedev,0.67,Jose Higueras,0.66,"[21.0, 72.0, 88.0]"
Federico Luzzi,Chris Guccione,1.0,Robert Kendrick,0.99,Jim Mcmanus,0.99,[]
Andrei Merinov,Rogier Wassen,1.0,Philippe Pech,1.0,Petr Kralert,1.0,[]
Alvaro Betancur,Chris Johnstone,0.98,Christian Vinck,0.95,Federico Browne,0.92,[]
Victor Hanescu,Yen Hsun Lu,0.94,Pablo Carreno Busta,0.77,Andrew Ilie,0.77,[]
Cyril Saulnier,John James,0.87,Stephane Robert,0.83,Jose Mandarino,0.82,[]
Chris Dunk,Vladimir Korotkov,1.0,John Patrick Smith,1.0,John Mattke,1.0,[]
Kjell Johansson,Julien Boutter,0.94,Jeff Tarango,0.89,Luis Horna,0.85,[]
Guillermo Rivas,Wolfgang Schranz,1.0,Luca Bottazzi,1.0,KJ Hippensteel,1.0,[]
Karol Kucera,Mark Woodforde,0.93,Scott Davis,0.68,Ross Case,0.64,[]
Chris Pridham,Ilija Bozoljac,0.88,Wolfgang Popp,0.86,Marco Cecchinato,0.8,[]
Bill Maze,Huub Van Boeckel,0.98,Vladimir Gabrichidze,0.96,Marius Copil,0.94,[]
Jeff Simpson,Dick Norman,0.94,Grega Zemlja,0.82,Martin Wostenholme,0.79,[]
John Hayes,Marcello Craca,1.0,Yuki Bhambri,0.99,John Paish,0.99,[]
Max Hurlimann,Stefano Tarallo,1.0,Richard Vogel,1.0,Maxime Teixeira,1.0,[]
Tamer El Sawy,Michail Elgin,1.0,Mark Buckley,1.0,Eduardo Osta,1.0,[]
Michael Grant,Taro Daniel,1.0,Brian Garrow,0.99,Tobias Svantesson,0.98,[]
Bruce Foxworth,Zack Fleishman,1.0,Hiroki Moriya,0.98,Lamine Ouahab,0.95,[]
